 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   3.7570  13.4276   0.1701   2.1649  0.35558E+04  0.35553E+04  0.42974E+00  0.44403E+04  0.90404E+00  0.95139E+02  0.43442E+04  0.10023E+01
   10.5400   3.3850  14.5332   0.1700   2.2832  0.25680E+04  0.25677E+04  0.27392E+00  0.33117E+04  0.82964E+00  0.84578E+02  0.32263E+04  0.10026E+01
   10.5400   2.9930  15.8812   0.1700   2.4082  0.18141E+04  0.18139E+04  0.17101E+00  0.24367E+04  0.76228E+00  0.77048E+02  0.23589E+04  0.10029E+01
   10.5400   2.5800  17.5813   0.1701   2.5404  0.12453E+04  0.12452E+04  0.10390E+00  0.17655E+04  0.70134E+00  0.72259E+02  0.16925E+04  0.10034E+01
   10.5400   2.1440  19.8289   0.1701   2.6797  0.82198E+03  0.82192E+03  0.60814E-01  0.12575E+04  0.64970E+00  0.70263E+02  0.11866E+04  0.10040E+01
   10.5400   1.6840  23.0183   0.1701   2.8264  0.51163E+03  0.51160E+03  0.33632E-01  0.87847E+03  0.60785E+00  0.71328E+02  0.80654E+03  0.10051E+01
   10.5400   1.1980  28.1120   0.1699   2.9792  0.28808E+03  0.28806E+03  0.16878E-01  0.59945E+03  0.58417E+00  0.76212E+02  0.52265E+03  0.10070E+01
   10.5400   0.6870  38.4765   0.1701   3.1446  0.13010E+03  0.13010E+03  0.67864E-02  0.38477E+03  0.59295E+00  0.84371E+02  0.29980E+03  0.10122E+01
   10.5400   0.1470  93.9802   0.1699   3.3139  0.21020E+02  0.21019E+02  0.98007E-03  0.14213E+03  0.83440E+01  0.58500E+02  0.75284E+02  0.10650E+01
   10.5400   7.6660   6.4620   0.1904   1.0267  0.12812E+06  0.12802E+06  0.10004E+03  0.12941E+06  0.14843E+01  0.19925E+04  0.12742E+06  0.10010E+01
   10.5400   7.5080   6.7061   0.1903   1.0828  0.10525E+06  0.10518E+06  0.73506E+02  0.10695E+06  0.13457E+01  0.15594E+04  0.10539E+06  0.10011E+01
   10.5400   7.3420   6.9650   0.1903   1.1421  0.86233E+05  0.86179E+05  0.53684E+02  0.88156E+05  0.12181E+01  0.12200E+04  0.86935E+05  0.10012E+01
   10.5400   7.1660   7.2405   0.1902   1.2046  0.70403E+05  0.70364E+05  0.38945E+02  0.72433E+05  0.11064E+01  0.95491E+03  0.71477E+05  0.10013E+01
   10.5400   6.9810   7.5343   0.1902   1.2705  0.57272E+05  0.57244E+05  0.28073E+02  0.59315E+05  0.10033E+01  0.74830E+03  0.58566E+05  0.10014E+01
   10.5400   6.7860   7.8487   0.1902   1.3401  0.46393E+05  0.46373E+05  0.20100E+02  0.48388E+05  0.90974E+00  0.58737E+03  0.47800E+05  0.10015E+01
   10.5400   6.5800   8.1863   0.1902   1.4134  0.37401E+05  0.37387E+05  0.14292E+02  0.39309E+05  0.82604E+00  0.46226E+03  0.38846E+05  0.10016E+01
   10.5400   6.3630   8.5502   0.1902   1.4907  0.29995E+05  0.29985E+05  0.10091E+02  0.31786E+05  0.74965E+00  0.36514E+03  0.31420E+05  0.10017E+01
   10.5400   6.1340   8.9443   0.1902   1.5724  0.23914E+05  0.23907E+05  0.70721E+01  0.25572E+05  0.68065E+00  0.28970E+03  0.25282E+05  0.10018E+01
   10.5400   5.8930   9.3731   0.1902   1.6586  0.18946E+05  0.18941E+05  0.49184E+01  0.20459E+05  0.61713E+00  0.23113E+03  0.20228E+05  0.10019E+01
   10.5400   5.6380   9.8424   0.1902   1.7493  0.14903E+05  0.14900E+05  0.33929E+01  0.16270E+05  0.56111E+00  0.18581E+03  0.16084E+05  0.10020E+01
   10.5400   5.3690  10.3594   0.1901   1.8449  0.11632E+05  0.11630E+05  0.23207E+01  0.12854E+05  0.51039E+00  0.15070E+03  0.12703E+05  0.10022E+01
   10.5400   5.0860  10.9333   0.1901   1.9461  0.90018E+04  0.90003E+04  0.15727E+01  0.10081E+05  0.46328E+00  0.12335E+03  0.99576E+04  0.10023E+01
   10.5400   4.7870  11.5759   0.1901   2.0525  0.69002E+04  0.68992E+04  0.10554E+01  0.78454E+04  0.42145E+00  0.10221E+03  0.77428E+04  0.10024E+01
   10.5400   4.4720  12.3031   0.1901   2.1650  0.52330E+04  0.52323E+04  0.70060E+00  0.60525E+04  0.38316E+00  0.85913E+02  0.59662E+04  0.10026E+01
   10.5400   4.1390  13.1367   0.1901   2.2833  0.39202E+04  0.39197E+04  0.45947E+00  0.46250E+04  0.34947E+00  0.73399E+02  0.45513E+04  0.10028E+01
   10.5400   3.7880  14.1068   0.1901   2.4081  0.28955E+04  0.28952E+04  0.29718E+00  0.34971E+04  0.31898E+00  0.63942E+02  0.34328E+04  0.10031E+01
   10.5400   3.4180  15.2581   0.1900   2.5398  0.21026E+04  0.21024E+04  0.18903E+00  0.26125E+04  0.29138E+00  0.56851E+02  0.25554E+04  0.10034E+01
   10.5400   3.0280  16.6585   0.1900   2.6789  0.14952E+04  0.14951E+04  0.11780E+00  0.19253E+04  0.26655E+00  0.51921E+02  0.18731E+04  0.10038E+01
