 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5400   5.8930   9.3731   0.1902   1.6586  0.96434E+03  0.96405E+03  0.28921E+00  0.10460E+04  0.18659E+00  0.11744E+02  0.10341E+04  0.10002E+01
   10.5400   5.6380   9.8424   0.1902   1.7493  0.76139E+03  0.76120E+03  0.19954E+00  0.83328E+03  0.16996E+00  0.94432E+01  0.82366E+03  0.10002E+01
   10.5400   5.3690  10.3594   0.1901   1.8449  0.59653E+03  0.59639E+03  0.13651E+00  0.65931E+03  0.15488E+00  0.76619E+01  0.65150E+03  0.10002E+01
   10.5400   5.0860  10.9333   0.1901   1.9461  0.46345E+03  0.46335E+03  0.92543E-01  0.51788E+03  0.14091E+00  0.62722E+01  0.51147E+03  0.10002E+01
   10.5400   4.7870  11.5759   0.1901   2.0525  0.35671E+03  0.35664E+03  0.62132E-01  0.40360E+03  0.12844E+00  0.51981E+01  0.39827E+03  0.10003E+01
   10.5400   4.4720  12.3031   0.1901   2.1650  0.27172E+03  0.27168E+03  0.41266E-01  0.31181E+03  0.11704E+00  0.43689E+01  0.30732E+03  0.10003E+01
   10.5400   4.1390  13.1367   0.1901   2.2833  0.20454E+03  0.20451E+03  0.27081E-01  0.23862E+03  0.10694E+00  0.37321E+01  0.23478E+03  0.10003E+01
   10.5400   3.7880  14.1068   0.1901   2.4081  0.15190E+03  0.15188E+03  0.17528E-01  0.18072E+03  0.97807E-01  0.32521E+01  0.17737E+03  0.10003E+01
   10.5400   3.4180  15.2581   0.1900   2.5398  0.11100E+03  0.11099E+03  0.11159E-01  0.13525E+03  0.89550E-01  0.28968E+01  0.13227E+03  0.10004E+01
   10.5400   3.0280  16.6585   0.1900   2.6789  0.79517E+02  0.79510E+02  0.69614E-02  0.99883E+02  0.82134E-01  0.26517E+01  0.97149E+02  0.10004E+01
   10.5400   2.6170  18.4191   0.1901   2.8261  0.55522E+02  0.55517E+02  0.42289E-02  0.72568E+02  0.75494E-01  0.25078E+01  0.69985E+02  0.10005E+01
   10.5400   2.1830  20.7361   0.1901   2.9810  0.37427E+02  0.37424E+02  0.24787E-02  0.51900E+02  0.69919E-01  0.24720E+01  0.49358E+02  0.10006E+01
   10.5400   1.7250  24.0009   0.1901   3.1440  0.23929E+02  0.23928E+02  0.13765E-02  0.36348E+02  0.65502E-01  0.25631E+01  0.33720E+02  0.10007E+01
   10.5400   1.2420  29.1501   0.1900   3.3160  0.13973E+02  0.13972E+02  0.69686E-03  0.24835E+02  0.62970E-01  0.28235E+01  0.21948E+02  0.10010E+01
   10.5400   0.7330  39.3274   0.1901   3.4992  0.67073E+01  0.67070E+01  0.28884E-03  0.16239E+02  0.70175E-01  0.33118E+01  0.12857E+02  0.10018E+01
   10.5400   0.1950  84.0121   0.1897   3.6818  0.14597E+01  0.14596E+01  0.54492E-04  0.73744E+01  0.55272E+00  0.29088E+01  0.39129E+01  0.10069E+01
   10.5400   7.9400   6.3492   0.2104   1.0266  0.72048E+04  0.71981E+04  0.67479E+01  0.72851E+04  0.24239E+00  0.11612E+03  0.71687E+04  0.10001E+01
   10.5400   7.7980   6.5803   0.2105   1.0829  0.59715E+04  0.59665E+04  0.50348E+01  0.60580E+04  0.21819E+00  0.90528E+02  0.59672E+04  0.10001E+01
   10.5400   7.6470   6.8244   0.2104   1.1421  0.49364E+04  0.49326E+04  0.37324E+01  0.50259E+04  0.19737E+00  0.70503E+02  0.49552E+04  0.10002E+01
   10.5400   7.4880   7.0829   0.2103   1.2046  0.40706E+04  0.40679E+04  0.27476E+01  0.41600E+04  0.17847E+00  0.54876E+02  0.41049E+04  0.10002E+01
   10.5400   7.3210   7.3572   0.2103   1.2706  0.33475E+04  0.33455E+04  0.20085E+01  0.34345E+04  0.16113E+00  0.42722E+02  0.33916E+04  0.10002E+01
   10.5400   7.1440   7.6491   0.2103   1.3400  0.27433E+04  0.27419E+04  0.14582E+01  0.28268E+04  0.14591E+00  0.33264E+02  0.27934E+04  0.10002E+01
   10.5400   6.9580   7.9606   0.2103   1.4134  0.22398E+04  0.22387E+04  0.10512E+01  0.23188E+04  0.13191E+00  0.25938E+02  0.22927E+04  0.10002E+01
   10.5400   6.7620   8.2940   0.2103   1.4909  0.18209E+04  0.18202E+04  0.75240E+00  0.18948E+04  0.11923E+00  0.20266E+02  0.18744E+04  0.10002E+01
   10.5400   6.5540   8.6522   0.2102   1.5723  0.14730E+04  0.14725E+04  0.53476E+00  0.15417E+04  0.10823E+00  0.15878E+02  0.15257E+04  0.10002E+01
   10.5400   6.3360   9.0386   0.2102   1.6585  0.11854E+04  0.11851E+04  0.37713E+00  0.12484E+04  0.97856E-01  0.12486E+02  0.12358E+04  0.10002E+01
   10.5400   6.1050   9.4572   0.2102   1.7491  0.94840E+03  0.94813E+03  0.26400E+00  0.10058E+04  0.88784E-01  0.98770E+01  0.99580E+03  0.10003E+01
   10.5400   5.8620   9.9130   0.2102   1.8449  0.75400E+03  0.75381E+03  0.18332E+00  0.80572E+03  0.80431E-01  0.78581E+01  0.79778E+03  0.10003E+01
   10.5400   5.6060  10.4122   0.2102   1.9460  0.59532E+03  0.59520E+03  0.12623E+00  0.64152E+03  0.72820E-01  0.62985E+01  0.63515E+03  0.10003E+01
   10.5400   5.3350  10.9627   0.2101   2.0523  0.46646E+03  0.46637E+03  0.86178E-01  0.50746E+03  0.66130E-01  0.50996E+01  0.50229E+03  0.10003E+01
   10.5400   5.0500  11.5743   0.2101   2.1647  0.36251E+03  0.36245E+03  0.58277E-01  0.39842E+03  0.59943E-01  0.41695E+01  0.39420E+03  0.10003E+01
