                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   2.7270  31.8403  0.15525E+01  0.15387E+01  0.43746E-06  0.15324E+01  0.15270E+01  0.43857E-06  0.15196E+01
   10.5400   2.2990  35.7333  0.10688E+01  0.10750E+01  0.37323E-06  0.10687E+01  0.10695E+01  0.37446E-06  0.10621E+01
   10.5400   1.8480  41.1543  0.70167E+00  0.72005E+00  0.32065E-06  0.71267E+00  0.71879E+00  0.32197E-06  0.71003E+00
   10.5400   1.3720  49.5349  0.42668E+00  0.45408E+00  0.28517E-06  0.44298E+00  0.45579E+00  0.28663E-06  0.44262E+00
   10.5400   0.8700  65.4171  0.22189E+00  0.26517E+00  0.28400E-06  0.24016E+00  0.26919E+00  0.28606E-06  0.23966E+00
   10.5400   9.6500   5.7589  0.12393E+05  0.10887E+05  0.45968E-03  0.87319E+04  0.10563E+05  0.44899E-03  0.83857E+04
   10.5400   9.6010   5.9296  0.10111E+05  0.88897E+04  0.37169E-03  0.72520E+04  0.86267E+04  0.36327E-03  0.69689E+04
   10.5400   9.5490   6.1064  0.82478E+04  0.72560E+04  0.30150E-03  0.60183E+04  0.70427E+04  0.29486E-03  0.57869E+04
   10.5400   9.4940   6.2895  0.67201E+04  0.59162E+04  0.24514E-03  0.49852E+04  0.57436E+04  0.23989E-03  0.47967E+04
   10.5400   9.4370   6.4792  0.54798E+04  0.48254E+04  0.19803E-03  0.41247E+04  0.46851E+04  0.19392E-03  0.39709E+04
   10.5400   9.3760   6.6759  0.44823E+04  0.39462E+04  0.16119E-03  0.34230E+04  0.38317E+04  0.15794E-03  0.32971E+04
   10.5400   9.3120   6.8800  0.36762E+04  0.32342E+04  0.13101E-03  0.28446E+04  0.31403E+04  0.12845E-03  0.27412E+04
   10.5400   9.2440   7.0918  0.30198E+04  0.26552E+04  0.10703E-03  0.23667E+04  0.25780E+04  0.10501E-03  0.22818E+04
   10.5400   9.1730   7.3119  0.24866E+04  0.21841E+04  0.87055E-04  0.19708E+04  0.21205E+04  0.85463E-04  0.19009E+04
   10.5400   9.0970   7.5406  0.20520E+04  0.18011E+04  0.71513E-04  0.16447E+04  0.17485E+04  0.70249E-04  0.15871E+04
   10.5400   9.0180   7.7786  0.16935E+04  0.14854E+04  0.58300E-04  0.13707E+04  0.14419E+04  0.57306E-04  0.13232E+04
   10.5400   8.9340   8.0263  0.13993E+04  0.12268E+04  0.47851E-04  0.11432E+04  0.11909E+04  0.47065E-04  0.11042E+04
   10.5400   8.8460   8.2845  0.11562E+04  0.10133E+04  0.39147E-04  0.95254E+03  0.98370E+03  0.38529E-04  0.92048E+03
   10.5400   8.7530   8.5539  0.95370E+03  0.83605E+03  0.32105E-04  0.79205E+03  0.81170E+03  0.31617E-04  0.76580E+03
   10.5400   8.6550   8.8351  0.78614E+03  0.68953E+03  0.26356E-04  0.65779E+03  0.66954E+03  0.25972E-04  0.63635E+03
   10.5400   8.5510   9.1290  0.64680E+03  0.56796E+03  0.21773E-04  0.54520E+03  0.55163E+03  0.21470E-04  0.52776E+03
   10.5400   8.4420   9.4367  0.52991E+03  0.46607E+03  0.17918E-04  0.44978E+03  0.45281E+03  0.17679E-04  0.43568E+03
   10.5400   8.3270   9.7591  0.43291E+03  0.38152E+03  0.14771E-04  0.36990E+03  0.37081E+03  0.14584E-04  0.35856E+03
   10.5400   8.2050  10.0974  0.35248E+03  0.31144E+03  0.12258E-04  0.30320E+03  0.30284E+03  0.12110E-04  0.29413E+03
   10.5400   8.0770  10.4530  0.28604E+03  0.25338E+03  0.10138E-04  0.24755E+03  0.24652E+03  0.10022E-04  0.24033E+03
   10.5400   7.9420  10.8273  0.23103E+03  0.20529E+03  0.83968E-05  0.20118E+03  0.19984E+03  0.83061E-05  0.19546E+03
   10.5400   7.7990  11.2221  0.18625E+03  0.16603E+03  0.69932E-05  0.16314E+03  0.16171E+03  0.69220E-05  0.15863E+03
   10.5400   7.6490  11.6393  0.14952E+03  0.13372E+03  0.57994E-05  0.13170E+03  0.13033E+03  0.57440E-05  0.12816E+03
   10.5400   7.4900  12.0811  0.11986E+03  0.10756E+03  0.48410E-05  0.10614E+03  0.10489E+03  0.47979E-05  0.10337E+03
   10.5400   7.3230  12.5501  0.95775E+02  0.86226E+02  0.40270E-05  0.85240E+02  0.84141E+02  0.39936E-05  0.83077E+02
   10.5400   7.1460  13.0492  0.76453E+02  0.69061E+02  0.33740E-05  0.68376E+02  0.67433E+02  0.33481E-05  0.66691E+02
   10.5400   6.9600  13.5820  0.60878E+02  0.55171E+02  0.28167E-05  0.54695E+02  0.53903E+02  0.27970E-05  0.53386E+02
   10.5400   6.7640  14.1526  0.48364E+02  0.43975E+02  0.23505E-05  0.43645E+02  0.42990E+02  0.23355E-05  0.42630E+02
   10.5400   6.5570  14.7658  0.38367E+02  0.35000E+02  0.19665E-05  0.34772E+02  0.34238E+02  0.19552E-05  0.33987E+02
   10.5400   6.3390  15.4274  0.30363E+02  0.27792E+02  0.16431E-05  0.27633E+02  0.27203E+02  0.16347E-05  0.27029E+02
   10.5400   6.1080  16.1446  0.23992E+02  0.22039E+02  0.13833E-05  0.21929E+02  0.21586E+02  0.13771E-05  0.21465E+02
   10.5400   5.8650  16.9260  0.18885E+02  0.17414E+02  0.11603E-05  0.17338E+02  0.17068E+02  0.11559E-05  0.16983E+02
   10.5400   5.6090  17.7824  0.14801E+02  0.13703E+02  0.97151E-06  0.13650E+02  0.13440E+02  0.96841E-06  0.13381E+02
   10.5400   5.3390  18.7274  0.11543E+02  0.10734E+02  0.81330E-06  0.10697E+02  0.10537E+02  0.81122E-06  0.10495E+02
   10.5400   5.0540  19.7783  0.89518E+01  0.83649E+01  0.68185E-06  0.83385E+01  0.82181E+01  0.68055E-06  0.81882E+01
   10.5400   4.7530  20.9578  0.68972E+01  0.64802E+01  0.57322E-06  0.64613E+01  0.63725E+01  0.57250E-06  0.63510E+01
   10.5400   4.4360  22.2962  0.52660E+01  0.49775E+01  0.48020E-06  0.49638E+01  0.48999E+01  0.47991E-06  0.48842E+01
   10.5400   4.1010  23.8353  0.39833E+01  0.37911E+01  0.40410E-06  0.37809E+01  0.37364E+01  0.40412E-06  0.37246E+01
   10.5400   3.7480  25.6339  0.29750E+01  0.28537E+01  0.33931E-06  0.28459E+01  0.28162E+01  0.33956E-06  0.28072E+01
   10.5400   3.3760  27.7794  0.21873E+01  0.21170E+01  0.28416E-06  0.21108E+01  0.20924E+01  0.28455E-06  0.20851E+01
   10.5400   2.9840  30.4071  0.15763E+01  0.15414E+01  0.23719E-06  0.15361E+01  0.15262E+01  0.23769E-06  0.15199E+01
   10.5400   2.5700  33.7413  0.11088E+01  0.10972E+01  0.19951E-06  0.10924E+01  0.10886E+01  0.20007E-06  0.10828E+01
   10.5400   2.1330  38.1893  0.75345E+00  0.75641E+00  0.16962E-06  0.75131E+00  0.75229E+00  0.17022E-06  0.74625E+00
   10.5400   1.6730  44.5931  0.48360E+00  0.49495E+00  0.14476E-06  0.48854E+00  0.49382E+00  0.14541E-06  0.48622E+00
   10.5400   1.1870  55.1026  0.28257E+00  0.29939E+00  0.13134E-06  0.28830E+00  0.29998E+00  0.13209E-06  0.28684E+00
   10.5400   9.6780   5.7504  0.12318E+05  0.10788E+05  0.37955E-03  0.83019E+04  0.10460E+05  0.37057E-03  0.79642E+04
   10.5400   9.6310   5.9204  0.10041E+05  0.87988E+04  0.30206E-03  0.69001E+04  0.85333E+04  0.29510E-03  0.66232E+04
   10.5400   9.5810   6.0963  0.81768E+04  0.71696E+04  0.24144E-03  0.57283E+04  0.69546E+04  0.23602E-03  0.55017E+04
   10.5400   9.5280   6.2784  0.66483E+04  0.58337E+04  0.19359E-03  0.47453E+04  0.56600E+04  0.18937E-03  0.45606E+04
   10.5400   9.4720   6.4671  0.54116E+04  0.47501E+04  0.15549E-03  0.39319E+04  0.46094E+04  0.15220E-03  0.37810E+04
   10.5400   9.4130   6.6627  0.44100E+04  0.38710E+04  0.12494E-03  0.32583E+04  0.37567E+04  0.12238E-03  0.31350E+04
   10.5400   9.3510   6.8655  0.36003E+04  0.31591E+04  0.10033E-03  0.27017E+04  0.30659E+04  0.98335E-04  0.26008E+04
   10.5400   9.2850   7.0760  0.29468E+04  0.25842E+04  0.81057E-04  0.22450E+04  0.25079E+04  0.79492E-04  0.21622E+04
   10.5400   9.2160   7.2945  0.24157E+04  0.21167E+04  0.65253E-04  0.18656E+04  0.20541E+04  0.64033E-04  0.17976E+04
   10.5400   9.1440   7.5216  0.19809E+04  0.17343E+04  0.52230E-04  0.15486E+04  0.16829E+04  0.51286E-04  0.14929E+04
   10.5400   9.0670   7.7577  0.16285E+04  0.14248E+04  0.42229E-04  0.12887E+04  0.13826E+04  0.41493E-04  0.12428E+04
   10.5400   8.9860   8.0034  0.13408E+04  0.11723E+04  0.34136E-04  0.10728E+04  0.11375E+04  0.33561E-04  0.10351E+04
   10.5400   8.9000   8.2593  0.11054E+04  0.96611E+03  0.27762E-04  0.89380E+03  0.93739E+03  0.27313E-04  0.86284E+03
   10.5400   8.8100   8.5261  0.91082E+03  0.79581E+03  0.22480E-04  0.74338E+03  0.77218E+03  0.22130E-04  0.71798E+03
   10.5400   8.7150   8.8045  0.74948E+03  0.65502E+03  0.18241E-04  0.61716E+03  0.63563E+03  0.17968E-04  0.59640E+03
   10.5400   8.6150   9.0953  0.61591E+03  0.53859E+03  0.14800E-04  0.51135E+03  0.52273E+03  0.14588E-04  0.49444E+03
   10.5400   8.5090   9.3995  0.50499E+03  0.44214E+03  0.12074E-04  0.42265E+03  0.42923E+03  0.11909E-04  0.40893E+03
   10.5400   8.3970   9.7179  0.41328E+03  0.36241E+03  0.98872E-05  0.34852E+03  0.35194E+03  0.97578E-05  0.33744E+03
   10.5400   8.2800  10.0518  0.33646E+03  0.29564E+03  0.80359E-05  0.28576E+03  0.28722E+03  0.79358E-05  0.27687E+03
   10.5400   8.1550  10.4024  0.27365E+03  0.24104E+03  0.66240E-05  0.23406E+03  0.23427E+03  0.65457E-05  0.22694E+03
   10.5400   8.0250  10.7712  0.22115E+03  0.19532E+03  0.53890E-05  0.19039E+03  0.18994E+03  0.53286E-05  0.18474E+03
   10.5400   7.8870  11.1596  0.17838E+03  0.15800E+03  0.44226E-05  0.15453E+03  0.15373E+03  0.43758E-05  0.15007E+03
   10.5400   7.7410  11.5696  0.14338E+03  0.12742E+03  0.36467E-05  0.12499E+03  0.12405E+03  0.36104E-05  0.12148E+03
   10.5400   7.5870  12.0033  0.11494E+03  0.10248E+03  0.30113E-05  0.10079E+03  0.99830E+02  0.29833E-05  0.98030E+02
   10.5400   7.4250  12.4629  0.91852E+02  0.82165E+02  0.24834E-05  0.80987E+02  0.80090E+02  0.24618E-05  0.78833E+02
   10.5400   7.2540  12.9513  0.73236E+02  0.65731E+02  0.20528E-05  0.64914E+02  0.64111E+02  0.20363E-05  0.63236E+02
   10.5400   7.0740  13.4718  0.58234E+02  0.52440E+02  0.16939E-05  0.51873E+02  0.51178E+02  0.16813E-05  0.50570E+02
   10.5400   6.8840  14.0280  0.46234E+02  0.41770E+02  0.14011E-05  0.41378E+02  0.40790E+02  0.13916E-05  0.40368E+02
   10.5400   6.6840  14.6244  0.36611E+02  0.33185E+02  0.11568E-05  0.32915E+02  0.32427E+02  0.11497E-05  0.32134E+02
   10.5400   6.4720  15.2664  0.28974E+02  0.26352E+02  0.96334E-06  0.26166E+02  0.25766E+02  0.95802E-06  0.25564E+02
   10.5400   6.2490  15.9603  0.22861E+02  0.20864E+02  0.79949E-06  0.20736E+02  0.20413E+02  0.79559E-06  0.20273E+02
   10.5400   6.0140  16.7140  0.17986E+02  0.16473E+02  0.66283E-06  0.16385E+02  0.16127E+02  0.66002E-06  0.16031E+02
   10.5400   5.7660  17.5371  0.14104E+02  0.12968E+02  0.55022E-06  0.12907E+02  0.12704E+02  0.54824E-06  0.12637E+02
   10.5400   5.5040  18.4415  0.11022E+02  0.10176E+02  0.45836E-06  0.10134E+02  0.99763E+01  0.45700E-06  0.99295E+01
   10.5400   5.2280  19.4423  0.85666E+01  0.79449E+01  0.38104E-06  0.79155E+01  0.77953E+01  0.38016E-06  0.77626E+01
   10.5400   4.9370  20.5593  0.66161E+01  0.61666E+01  0.31641E-06  0.61460E+01  0.60558E+01  0.31589E-06  0.60327E+01
   10.5400   4.6300  21.8182  0.50725E+01  0.47543E+01  0.26283E-06  0.47397E+01  0.46734E+01  0.26257E-06  0.46568E+01
   10.5400   4.3060  23.2539  0.38557E+01  0.36366E+01  0.21858E-06  0.36261E+01  0.35785E+01  0.21850E-06  0.35665E+01
   10.5400   3.9640  24.9148  0.29012E+01  0.27559E+01  0.18216E-06  0.27481E+01  0.27152E+01  0.18222E-06  0.27062E+01
   10.5400   3.6040  26.8708  0.21519E+01  0.20607E+01  0.15078E-06  0.20547E+01  0.20330E+01  0.15093E-06  0.20261E+01
   10.5400   3.2240  29.2266  0.15714E+01  0.15187E+01  0.12512E-06  0.15140E+01  0.15006E+01  0.12533E-06  0.14951E+01
   10.5400   2.8230  32.1493  0.11244E+01  0.10979E+01  0.10413E-06  0.10938E+01  0.10866E+01  0.10438E-06  0.10819E+01
   10.5400   2.4000  35.9247  0.78252E+00  0.77258E+00  0.87037E-07  0.76872E+00  0.76617E+00  0.87307E-07  0.76161E+00
   10.5400   1.9550  41.0961  0.52119E+00  0.52048E+00  0.72161E-07  0.51627E+00  0.51722E+00  0.72443E-07  0.51223E+00
   10.5400   1.4840  48.8695  0.32658E+00  0.32859E+00  0.62790E-07  0.32272E+00  0.32696E+00  0.63096E-07  0.32000E+00
   10.5400   9.7050   5.7425  0.12180E+05  0.10645E+05  0.30926E-03  0.77947E+04  0.10318E+05  0.30183E-03  0.74711E+04
   10.5400   9.6590   5.9117  0.99390E+04  0.86880E+04  0.24409E-03  0.65096E+04  0.84218E+04  0.23837E-03  0.62424E+04
   10.5400   9.6100   6.0868  0.80944E+04  0.70785E+04  0.19362E-03  0.54243E+04  0.68628E+04  0.18921E-03  0.52045E+04
   10.5400   9.5590   6.2681  0.65720E+04  0.57504E+04  0.15274E-03  0.44954E+04  0.55762E+04  0.14935E-03  0.43159E+04
   10.5400   9.5050   6.4559  0.53380E+04  0.46720E+04  0.12078E-03  0.37247E+04  0.45311E+04  0.11818E-03  0.35779E+04
   10.5400   9.4480   6.6504  0.43363E+04  0.37958E+04  0.95666E-04  0.30839E+04  0.36817E+04  0.93663E-04  0.29640E+04
   10.5400   9.3880   6.8520  0.35279E+04  0.30874E+04  0.75767E-04  0.25543E+04  0.29947E+04  0.74227E-04  0.24563E+04
   10.5400   9.3240   7.0612  0.28745E+04  0.25148E+04  0.60453E-04  0.21185E+04  0.24394E+04  0.59262E-04  0.20383E+04
   10.5400   9.2570   7.2783  0.23447E+04  0.20502E+04  0.48072E-04  0.17562E+04  0.19887E+04  0.47155E-04  0.16906E+04
   10.5400   9.1870   7.5039  0.19159E+04  0.16738E+04  0.38016E-04  0.14562E+04  0.16235E+04  0.37314E-04  0.14023E+04
   10.5400   9.1120   7.7382  0.15701E+04  0.13706E+04  0.30447E-04  0.12109E+04  0.13294E+04  0.29904E-04  0.11667E+04
   10.5400   9.0340   7.9821  0.12865E+04  0.11222E+04  0.24158E-04  0.10049E+04  0.10883E+04  0.23742E-04  0.96868E+03
   10.5400   8.9510   8.2359  0.10560E+04  0.92060E+03  0.19326E-04  0.83514E+03  0.89285E+03  0.19006E-04  0.80542E+03
   10.5400   8.8630   8.5003  0.86860E+03  0.75690E+03  0.15552E-04  0.69496E+03  0.73407E+03  0.15304E-04  0.67056E+03
   10.5400   8.7710   8.7761  0.71298E+03  0.62126E+03  0.12442E-04  0.57644E+03  0.60256E+03  0.12251E-04  0.55650E+03
   10.5400   8.6740   9.0640  0.58508E+03  0.50993E+03  0.99658E-05  0.47763E+03  0.49463E+03  0.98191E-05  0.46136E+03
   10.5400   8.5720   9.3649  0.47914E+03  0.41786E+03  0.79727E-05  0.39467E+03  0.40539E+03  0.78603E-05  0.38144E+03
   10.5400   8.4630   9.6798  0.39227E+03  0.34252E+03  0.64683E-05  0.32599E+03  0.33238E+03  0.63811E-05  0.31527E+03
   10.5400   8.3490  10.0096  0.32002E+03  0.27985E+03  0.52157E-05  0.26809E+03  0.27165E+03  0.51487E-05  0.25945E+03
   10.5400   8.2290  10.3557  0.26006E+03  0.22786E+03  0.42014E-05  0.21952E+03  0.22127E+03  0.41501E-05  0.21259E+03
   10.5400   8.1020  10.7193  0.21061E+03  0.18500E+03  0.34039E-05  0.17911E+03  0.17973E+03  0.33644E-05  0.17359E+03
   10.5400   7.9680  11.1020  0.17003E+03  0.14976E+03  0.27633E-05  0.14563E+03  0.14557E+03  0.27330E-05  0.14125E+03
   10.5400   7.8270  11.5054  0.13677E+03  0.12082E+03  0.22412E-05  0.11792E+03  0.11750E+03  0.22181E-05  0.11446E+03
   10.5400   7.6780  11.9316  0.10965E+03  0.97165E+02  0.18250E-05  0.95142E+02  0.94553E+02  0.18073E-05  0.92425E+02
   10.5400   7.5210  12.3827  0.87604E+02  0.77882E+02  0.14869E-05  0.76474E+02  0.75835E+02  0.14734E-05  0.74350E+02
   10.5400   7.3560  12.8614  0.69753E+02  0.62214E+02  0.12070E-05  0.61236E+02  0.60615E+02  0.11968E-05  0.59581E+02
   10.5400   7.1810  13.3707  0.55455E+02  0.49628E+02  0.98888E-06  0.48953E+02  0.48383E+02  0.98115E-06  0.47666E+02
   10.5400   6.9970  13.9139  0.43968E+02  0.39479E+02  0.80786E-06  0.39013E+02  0.38512E+02  0.80206E-06  0.38015E+02
   10.5400   6.8020  14.4953  0.34829E+02  0.31378E+02  0.66580E-06  0.31058E+02  0.30629E+02  0.66144E-06  0.30286E+02
   10.5400   6.5980  15.1198  0.27469E+02  0.24829E+02  0.54177E-06  0.24609E+02  0.24250E+02  0.53857E-06  0.24014E+02
   10.5400   6.3810  15.7930  0.21680E+02  0.19663E+02  0.44810E-06  0.19513E+02  0.19217E+02  0.44573E-06  0.19055E+02
   10.5400   6.1530  16.5222  0.17049E+02  0.15517E+02  0.36832E-06  0.15414E+02  0.15174E+02  0.36661E-06  0.15062E+02
   10.5400   5.9130  17.3158  0.13358E+02  0.12202E+02  0.30180E-06  0.12131E+02  0.11941E+02  0.30060E-06  0.11864E+02
   10.5400   5.6590  18.1847  0.10445E+02  0.95778E+01  0.24912E-06  0.95293E+01  0.93792E+01  0.24829E-06  0.93261E+01
   10.5400   5.3920  19.1421  0.81202E+01  0.74777E+01  0.20422E-06  0.74444E+01  0.73281E+01  0.20366E-06  0.72914E+01
   10.5400   5.1090  20.2053  0.62937E+01  0.58231E+01  0.16936E-06  0.58001E+01  0.57113E+01  0.16901E-06  0.56858E+01
   10.5400   4.8120  21.3965  0.48358E+01  0.44972E+01  0.13868E-06  0.44812E+01  0.44147E+01  0.13848E-06  0.43968E+01
   10.5400   4.4980  22.7453  0.36915E+01  0.34529E+01  0.11424E-06  0.34416E+01  0.33929E+01  0.11415E-06  0.33802E+01
   10.5400   4.1670  24.2922  0.27912E+01  0.26278E+01  0.93900E-07  0.26197E+01  0.25849E+01  0.93890E-07  0.25758E+01
   10.5400   3.8180  26.0944  0.20862E+01  0.19786E+01  0.77022E-07  0.19726E+01  0.19487E+01  0.77066E-07  0.19419E+01
   10.5400   3.4490  28.2353  0.15408E+01  0.14735E+01  0.63739E-07  0.14690E+01  0.14533E+01  0.63818E-07  0.14481E+01
   10.5400   3.0610  30.8435  0.11157E+01  0.10767E+01  0.52070E-07  0.10730E+01  0.10635E+01  0.52170E-07  0.10593E+01
   10.5400   2.6510  34.1292  0.79107E+00  0.77042E+00  0.42936E-07  0.76726E+00  0.76222E+00  0.43050E-07  0.75853E+00
   10.5400   2.2190  38.4669  0.54291E+00  0.53272E+00  0.35340E-07  0.52963E+00  0.52782E+00  0.35461E-07  0.52418E+00
   10.5400   1.7630  44.6098  0.35551E+00  0.34737E+00  0.29589E-07  0.34375E+00  0.34417E+00  0.29716E-07  0.33988E+00
   10.5400   9.7300   5.7350  0.12059E+05  0.10520E+05  0.25146E-03  0.72894E+04  0.10193E+05  0.24533E-03  0.69816E+04
   10.5400   9.6850   5.9036  0.98334E+04  0.85787E+04  0.19660E-03  0.61069E+04  0.83126E+04  0.19193E-03  0.58516E+04
   10.5400   9.6380   6.0780  0.79945E+04  0.69759E+04  0.15311E-03  0.50883E+04  0.67604E+04  0.14957E-03  0.48779E+04
   10.5400   9.5890   6.2585  0.64930E+04  0.56654E+04  0.11859E-03  0.42264E+04  0.54909E+04  0.11591E-03  0.40534E+04
   10.5400   9.5360   6.4453  0.52645E+04  0.45956E+04  0.93133E-04  0.35092E+04  0.44547E+04  0.91090E-04  0.33676E+04
   10.5400   9.4810   6.6388  0.42667E+04  0.37248E+04  0.72545E-04  0.29050E+04  0.36111E+04  0.70999E-04  0.27893E+04
   10.5400   9.4220   6.8394  0.34634E+04  0.30232E+04  0.57102E-04  0.24097E+04  0.29311E+04  0.55921E-04  0.23149E+04
   10.5400   9.3610   7.0474  0.28069E+04  0.24497E+04  0.44440E-04  0.19904E+04  0.23752E+04  0.43548E-04  0.19131E+04
   10.5400   9.2960   7.2632  0.22804E+04  0.19894E+04  0.34847E-04  0.16478E+04  0.19289E+04  0.34169E-04  0.15846E+04
   10.5400   9.2270   7.4873  0.18564E+04  0.16186E+04  0.27471E-04  0.13661E+04  0.15694E+04  0.26953E-04  0.13144E+04
   10.5400   9.1550   7.7201  0.15124E+04  0.13178E+04  0.21520E-04  0.11314E+04  0.12777E+04  0.21128E-04  0.10891E+04
   10.5400   9.0790   7.9621  0.12351E+04  0.10752E+04  0.16890E-04  0.93827E+03  0.10424E+04  0.16593E-04  0.90359E+03
   10.5400   8.9980   8.2140  0.10111E+04  0.87959E+03  0.13382E-04  0.77970E+03  0.85272E+03  0.13155E-04  0.75124E+03
   10.5400   8.9140   8.4763  0.82628E+03  0.71839E+03  0.10468E-04  0.64551E+03  0.69644E+03  0.10297E-04  0.62225E+03
   10.5400   8.8240   8.7496  0.67735E+03  0.58871E+03  0.83194E-05  0.53599E+03  0.57072E+03  0.81886E-05  0.51694E+03
   10.5400   8.7300   9.0349  0.55457E+03  0.48191E+03  0.65594E-05  0.44383E+03  0.46720E+03  0.64604E-05  0.42828E+03
   10.5400   8.6310   9.3328  0.45348E+03  0.39417E+03  0.51739E-05  0.36677E+03  0.38218E+03  0.50990E-05  0.35412E+03
   10.5400   8.5260   9.6443  0.37045E+03  0.32225E+03  0.41113E-05  0.30265E+03  0.31250E+03  0.40543E-05  0.29239E+03
   10.5400   8.4150   9.9704  0.30231E+03  0.26327E+03  0.32804E-05  0.24932E+03  0.25537E+03  0.32370E-05  0.24102E+03
   10.5400   8.2980  10.3123  0.24600E+03  0.21456E+03  0.26206E-05  0.20467E+03  0.20819E+03  0.25876E-05  0.19799E+03
   10.5400   8.1750  10.6712  0.19936E+03  0.17424E+03  0.20897E-05  0.16725E+03  0.16913E+03  0.20647E-05  0.16191E+03
   10.5400   8.0450  11.0486  0.16113E+03  0.14115E+03  0.16733E-05  0.13623E+03  0.13708E+03  0.16543E-05  0.13198E+03
   10.5400   7.9080  11.4460  0.12973E+03  0.11395E+03  0.13418E-05  0.11050E+03  0.11072E+03  0.13274E-05  0.10713E+03
   10.5400   7.7640  11.8654  0.10394E+03  0.91571E+02  0.10725E-05  0.89158E+02  0.89022E+02  0.10617E-05  0.86509E+02
   10.5400   7.6120  12.3088  0.83069E+02  0.73405E+02  0.85979E-06  0.71725E+02  0.71401E+02  0.85166E-06  0.69647E+02
   10.5400   7.4510  12.7786  0.66204E+02  0.58696E+02  0.69487E-06  0.57532E+02  0.57129E+02  0.68873E-06  0.55910E+02
   10.5400   7.2820  13.2777  0.52562E+02  0.46752E+02  0.55838E-06  0.45947E+02  0.45531E+02  0.55380E-06  0.44685E+02
   10.5400   7.1030  13.8092  0.41657E+02  0.37178E+02  0.45252E-06  0.36623E+02  0.36230E+02  0.44910E-06  0.35645E+02
   10.5400   6.9140  14.3771  0.32949E+02  0.29506E+02  0.36794E-06  0.29125E+02  0.28771E+02  0.36539E-06  0.28369E+02
   10.5400   6.7150  14.9857  0.25997E+02  0.23358E+02  0.29878E-06  0.23097E+02  0.22790E+02  0.29690E-06  0.22513E+02
   10.5400   6.5060  15.6404  0.20438E+02  0.18425E+02  0.24105E-06  0.18246E+02  0.17988E+02  0.23968E-06  0.17798E+02
   10.5400   6.2840  16.3477  0.16074E+02  0.14540E+02  0.19734E-06  0.14419E+02  0.14204E+02  0.19635E-06  0.14074E+02
   10.5400   6.0510  17.1153  0.12587E+02  0.11426E+02  0.16014E-06  0.11343E+02  0.11169E+02  0.15944E-06  0.11080E+02
   10.5400   5.8050  17.9528  0.98307E+01  0.89575E+01  0.13033E-06  0.89010E+01  0.87621E+01  0.12984E-06  0.87012E+01
   10.5400   5.5460  18.8722  0.76452E+01  0.69937E+01  0.10565E-06  0.69552E+01  0.68460E+01  0.10533E-06  0.68042E+01
   10.5400   5.2720  19.8886  0.59271E+01  0.54457E+01  0.86318E-07  0.54194E+01  0.53347E+01  0.86106E-07  0.53060E+01
   10.5400   4.9830  21.0214  0.45705E+01  0.42196E+01  0.70551E-07  0.42015E+01  0.41370E+01  0.70424E-07  0.41172E+01
   10.5400   4.6790  22.2963  0.34960E+01  0.32447E+01  0.57191E-07  0.32322E+01  0.31841E+01  0.57125E-07  0.31703E+01
   10.5400   4.3570  23.7475  0.26595E+01  0.24833E+01  0.46961E-07  0.24746E+01  0.24394E+01  0.46938E-07  0.24297E+01
   10.5400   4.0190  25.4226  0.19977E+01  0.18779E+01  0.37923E-07  0.18717E+01  0.18467E+01  0.37929E-07  0.18398E+01
   10.5400   3.6610  27.3897  0.14874E+01  0.14089E+01  0.31074E-07  0.14044E+01  0.13873E+01  0.31100E-07  0.13822E+01
   10.5400   3.2840  29.7506  0.10902E+01  0.10412E+01  0.25288E-07  0.10377E+01  0.10266E+01  0.25327E-07  0.10227E+01
   10.5400   2.8870  32.6654  0.78315E+00  0.75384E+00  0.20410E-07  0.75106E+00  0.74431E+00  0.20455E-07  0.74108E+00
   10.5400   2.4680  36.4058  0.54883E+00  0.53102E+00  0.16520E-07  0.52855E+00  0.52488E+00  0.16569E-07  0.52200E+00
   10.5400   2.0250  41.4784  0.37208E+00  0.35656E+00  0.13679E-07  0.35403E+00  0.35221E+00  0.13730E-07  0.34922E+00
   10.5400   9.7540   5.7281  0.11957E+05  0.10411E+05  0.20233E-03  0.67754E+04  0.10083E+05  0.19731E-03  0.64853E+04
   10.5400   9.7100   5.8960  0.97411E+04  0.84806E+04  0.15666E-03  0.56946E+04  0.82142E+04  0.15288E-03  0.54526E+04
   10.5400   9.6650   6.0697  0.79055E+04  0.68826E+04  0.11951E-03  0.47429E+04  0.66671E+04  0.11670E-03  0.45430E+04
   10.5400   9.6160   6.2494  0.64101E+04  0.55824E+04  0.92698E-04  0.39567E+04  0.54083E+04  0.90573E-04  0.37919E+04
   10.5400   9.5650   6.4354  0.51917E+04  0.45216E+04  0.71426E-04  0.32881E+04  0.43810E+04  0.69834E-04  0.31526E+04
   10.5400   9.5120   6.6280  0.41978E+04  0.36558E+04  0.54584E-04  0.27209E+04  0.35426E+04  0.53400E-04  0.26100E+04
   10.5400   9.4550   6.8276  0.33944E+04  0.29564E+04  0.42219E-04  0.22539E+04  0.28651E+04  0.41330E-04  0.21632E+04
   10.5400   9.3950   7.0345  0.27472E+04  0.23922E+04  0.32641E-04  0.18663E+04  0.23184E+04  0.31974E-04  0.17922E+04
