                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5400   5.4420  18.0562  0.23484E+03  0.21855E+03  0.92348E-09  0.21782E+03  0.20553E+03  0.91605E-09  0.20456E+03
   10.5400   5.1620  19.0479  0.18218E+03  0.17034E+03  0.75167E-09  0.16982E+03  0.16055E+03  0.74710E-09  0.15985E+03
   10.5400   4.8670  20.1570  0.14036E+03  0.13192E+03  0.60994E-09  0.13155E+03  0.12464E+03  0.60743E-09  0.12413E+03
   10.5400   4.5560  21.4100  0.10726E+03  0.10140E+03  0.49442E-09  0.10113E+03  0.96065E+02  0.49337E-09  0.95691E+02
   10.5400   4.2290  22.8430  0.81068E+02  0.77134E+02  0.39579E-09  0.76932E+02  0.73293E+02  0.39574E-09  0.73012E+02
   10.5400   3.8830  24.5069  0.60658E+02  0.58144E+02  0.32081E-09  0.57989E+02  0.55435E+02  0.32142E-09  0.55217E+02
   10.5400   3.5180  26.4751  0.44745E+02  0.43261E+02  0.26020E-09  0.43138E+02  0.41402E+02  0.26124E-09  0.41227E+02
   10.5400   3.1330  28.8594  0.32421E+02  0.31658E+02  0.21117E-09  0.31556E+02  0.30429E+02  0.21246E-09  0.30281E+02
   10.5400   2.7270  31.8403  0.22943E+02  0.22665E+02  0.17138E-09  0.22572E+02  0.21890E+02  0.17279E-09  0.21756E+02
   10.5400   2.2990  35.7333  0.15707E+02  0.15736E+02  0.13887E-09  0.15643E+02  0.15282E+02  0.14035E-09  0.15147E+02
   10.5400   1.8480  41.1543  0.10225E+02  0.10437E+02  0.11231E-09  0.10330E+02  0.10202E+02  0.11379E-09  0.10045E+02
   10.5400   1.3720  49.5349  0.61294E+01  0.64610E+01  0.93348E-10  0.63006E+01  0.63675E+01  0.94908E-10  0.61346E+01
   10.5400   0.8700  65.4171  0.30867E+01  0.36008E+01  0.84852E-10  0.32357E+01  0.35598E+01  0.86936E-10  0.30414E+01
   10.5400   9.6500   5.7589  0.19869E+06  0.17379E+06  0.24592E-05  0.13955E+06  0.15772E+06  0.22891E-05  0.12298E+06
   10.5400   9.6010   5.9296  0.16291E+06  0.14256E+06  0.17406E-05  0.11650E+06  0.12944E+06  0.16233E-05  0.10284E+06
   10.5400   9.5490   6.1064  0.13372E+06  0.11702E+06  0.12439E-05  0.97301E+05  0.10629E+06  0.11624E-05  0.86034E+05
   10.5400   9.4940   6.2895  0.10985E+06  0.96125E+05  0.89547E-06  0.81270E+05  0.87324E+05  0.83844E-06  0.71972E+05
   10.5400   9.4370   6.4792  0.90020E+05  0.78781E+05  0.63509E-06  0.67591E+05  0.71590E+05  0.59579E-06  0.59957E+05
   10.5400   9.3760   6.6759  0.74161E+05  0.64859E+05  0.45986E-06  0.56495E+05  0.58935E+05  0.43225E-06  0.50184E+05
   10.5400   9.3120   6.8800  0.61076E+05  0.53388E+05  0.33227E-06  0.47154E+05  0.48510E+05  0.31293E-06  0.41947E+05
   10.5400   9.2440   7.0918  0.50406E+05  0.44036E+05  0.24347E-06  0.39419E+05  0.40011E+05  0.22975E-06  0.35118E+05
   10.5400   9.1730   7.3119  0.41616E+05  0.36334E+05  0.17682E-06  0.32919E+05  0.33009E+05  0.16718E-06  0.29367E+05
   10.5400   9.0970   7.5406  0.34457E+05  0.30067E+05  0.13164E-06  0.27562E+05  0.27314E+05  0.12470E-06  0.24624E+05
   10.5400   9.0180   7.7786  0.28472E+05  0.24836E+05  0.96469E-07  0.22999E+05  0.22562E+05  0.91564E-07  0.20577E+05
   10.5400   8.9340   8.0263  0.23562E+05  0.20549E+05  0.71883E-07  0.19210E+05  0.18669E+05  0.68362E-07  0.17213E+05
   10.5400   8.8460   8.2845  0.19443E+05  0.16962E+05  0.53263E-07  0.15989E+05  0.15415E+05  0.50752E-07  0.14349E+05
   10.5400   8.7530   8.5539  0.16023E+05  0.13987E+05  0.39744E-07  0.13283E+05  0.12717E+05  0.37944E-07  0.11941E+05
   10.5400   8.6550   8.8351  0.13167E+05  0.11507E+05  0.29771E-07  0.11000E+05  0.10470E+05  0.28478E-07  0.99068E+04
   10.5400   8.5510   9.1290  0.10803E+05  0.94546E+04  0.22630E-07  0.90911E+04  0.86105E+04  0.21690E-07  0.82040E+04
   10.5400   8.4420   9.4367  0.88140E+04  0.77298E+04  0.17089E-07  0.74699E+04  0.70478E+04  0.16411E-07  0.67552E+04
   10.5400   8.3270   9.7591  0.71659E+04  0.62995E+04  0.12972E-07  0.61144E+04  0.57513E+04  0.12482E-07  0.55414E+04
   10.5400   8.2050  10.0974  0.58119E+04  0.51227E+04  0.99942E-08  0.49915E+04  0.46837E+04  0.96347E-08  0.45339E+04
   10.5400   8.0770  10.4530  0.46854E+04  0.41426E+04  0.76571E-08  0.40499E+04  0.37939E+04  0.73960E-08  0.36873E+04
   10.5400   7.9420  10.8273  0.37631E+04  0.33381E+04  0.58922E-08  0.32728E+04  0.30626E+04  0.57024E-08  0.29869E+04
   10.5400   7.7990  11.2221  0.30163E+04  0.26845E+04  0.45898E-08  0.26387E+04  0.24672E+04  0.44506E-08  0.24138E+04
   10.5400   7.6490  11.6393  0.24059E+04  0.21486E+04  0.35497E-08  0.21165E+04  0.19783E+04  0.34488E-08  0.19406E+04
   10.5400   7.4900  12.0811  0.19158E+04  0.17169E+04  0.27849E-08  0.16946E+04  0.15838E+04  0.27110E-08  0.15573E+04
   10.5400   7.3230  12.5501  0.15213E+04  0.13678E+04  0.21729E-08  0.13522E+04  0.12640E+04  0.21193E-08  0.12454E+04
   10.5400   7.1460  13.0492  0.12057E+04  0.10879E+04  0.17205E-08  0.10771E+04  0.10072E+04  0.16814E-08  0.99418E+03
   10.5400   6.9600  13.5820  0.95367E+03  0.86330E+03  0.13548E-08  0.85582E+03  0.80061E+03  0.13266E-08  0.79152E+03
   10.5400   6.7640  14.1526  0.75278E+03  0.68365E+03  0.10674E-08  0.67848E+03  0.63508E+03  0.10471E-08  0.62874E+03
   10.5400   6.5570  14.7658  0.59325E+03  0.54056E+03  0.84613E-09  0.53698E+03  0.50301E+03  0.83173E-09  0.49858E+03
   10.5400   6.3390  15.4274  0.46654E+03  0.42651E+03  0.66992E-09  0.42404E+03  0.39756E+03  0.65981E-09  0.39447E+03
   10.5400   6.1080  16.1446  0.36657E+03  0.33630E+03  0.53843E-09  0.33459E+03  0.31402E+03  0.53134E-09  0.31186E+03
   10.5400   5.8650  16.9260  0.28702E+03  0.26428E+03  0.43041E-09  0.26310E+03  0.24722E+03  0.42558E-09  0.24571E+03
   10.5400   5.6090  17.7824  0.22384E+03  0.20691E+03  0.34336E-09  0.20609E+03  0.19393E+03  0.34017E-09  0.19287E+03
   10.5400   5.3390  18.7274  0.17376E+03  0.16132E+03  0.27415E-09  0.16074E+03  0.15151E+03  0.27214E-09  0.15075E+03
   10.5400   5.0540  19.7783  0.13422E+03  0.12519E+03  0.21968E-09  0.12479E+03  0.11784E+03  0.21850E-09  0.11731E+03
   10.5400   4.7530  20.9578  0.10303E+03  0.96615E+02  0.17706E-09  0.96326E+02  0.91168E+02  0.17646E-09  0.90781E+02
   10.5400   4.4360  22.2962  0.78383E+02  0.73942E+02  0.14193E-09  0.73733E+02  0.69964E+02  0.14173E-09  0.69681E+02
   10.5400   4.1010  23.8353  0.59106E+02  0.56135E+02  0.11471E-09  0.55980E+02  0.53277E+02  0.11478E-09  0.53065E+02
   10.5400   3.7480  25.6339  0.44011E+02  0.42121E+02  0.92355E-10  0.42003E+02  0.40114E+02  0.92601E-10  0.39949E+02
   10.5400   3.3760  27.7794  0.32256E+02  0.31144E+02  0.73965E-10  0.31051E+02  0.29774E+02  0.74317E-10  0.29642E+02
   10.5400   2.9840  30.4071  0.23167E+02  0.22593E+02  0.58826E-10  0.22514E+02  0.21690E+02  0.59232E-10  0.21577E+02
   10.5400   2.5700  33.7413  0.16230E+02  0.16009E+02  0.47173E-10  0.15937E+02  0.15438E+02  0.47605E-10  0.15334E+02
   10.5400   2.1330  38.1893  0.10966E+02  0.10961E+02  0.38205E-10  0.10886E+02  0.10619E+02  0.38648E-10  0.10511E+02
   10.5400   1.6730  44.5931  0.69733E+01  0.70821E+01  0.30634E-10  0.69893E+01  0.68868E+01  0.31077E-10  0.67520E+01
   10.5400   1.1870  55.1026  0.40011E+01  0.40901E+01  0.26024E-10  0.39313E+01  0.39277E+01  0.26514E-10  0.36988E+01
   10.5400   9.6780   5.7504  0.19571E+06  0.17084E+06  0.14522E-05  0.13150E+06  0.15486E+06  0.13502E-05  0.11558E+06
   10.5400   9.6310   5.9204  0.16002E+06  0.13976E+06  0.99992E-06  0.10966E+06  0.12675E+06  0.93146E-06  0.96550E+05
   10.5400   9.5810   6.0963  0.13098E+06  0.11442E+06  0.69749E-06  0.91536E+05  0.10380E+06  0.65100E-06  0.80716E+05
   10.5400   9.5280   6.2784  0.10723E+06  0.93675E+05  0.49130E-06  0.76372E+05  0.85011E+05  0.45945E-06  0.67452E+05
   10.5400   9.4720   6.4671  0.87731E+05  0.76650E+05  0.34808E-06  0.63626E+05  0.69584E+05  0.32615E-06  0.56290E+05
   10.5400   9.4130   6.6627  0.71906E+05  0.62804E+05  0.24735E-06  0.53041E+05  0.57020E+05  0.23222E-06  0.46996E+05
   10.5400   9.3510   6.8655  0.59013E+05  0.51516E+05  0.17583E-06  0.44222E+05  0.46771E+05  0.16540E-06  0.39238E+05
   10.5400   9.2850   7.0760  0.48514E+05  0.42329E+05  0.12698E-06  0.36915E+05  0.38429E+05  0.11968E-06  0.32804E+05
   10.5400   9.2160   7.2945  0.39953E+05  0.34831E+05  0.91133E-07  0.30821E+05  0.31616E+05  0.86061E-07  0.27425E+05
   10.5400   9.1440   7.5216  0.32845E+05  0.28618E+05  0.64743E-07  0.25653E+05  0.25975E+05  0.61258E-07  0.22859E+05
   10.5400   9.0670   7.7577  0.27087E+05  0.23587E+05  0.47117E-07  0.21412E+05  0.21407E+05  0.44667E-07  0.19106E+05
   10.5400   8.9860   8.0034  0.22320E+05  0.19431E+05  0.34325E-07  0.17841E+05  0.17636E+05  0.32604E-07  0.15944E+05
   10.5400   8.9000   8.2593  0.18410E+05  0.16026E+05  0.25377E-07  0.14871E+05  0.14547E+05  0.24152E-07  0.13311E+05
   10.5400   8.8100   8.5261  0.15159E+05  0.13198E+05  0.18625E-07  0.12360E+05  0.11983E+05  0.17760E-07  0.11081E+05
   10.5400   8.7150   8.8045  0.12447E+05  0.10845E+05  0.13754E-07  0.10240E+05  0.98519E+04  0.13141E-07  0.91968E+04
   10.5400   8.6150   9.0953  0.10194E+05  0.88921E+04  0.10174E-07  0.84577E+04  0.80839E+04  0.97390E-08  0.76100E+04
   10.5400   8.5090   9.3995  0.83354E+04  0.72815E+04  0.76214E-08  0.69708E+04  0.66256E+04  0.73100E-08  0.62844E+04
   10.5400   8.3970   9.7179  0.67909E+04  0.59442E+04  0.57595E-08  0.57231E+04  0.54150E+04  0.55350E-08  0.51705E+04
   10.5400   8.2800  10.0518  0.55050E+04  0.48294E+04  0.42964E-08  0.46721E+04  0.44048E+04  0.41369E-08  0.42299E+04
   10.5400   8.1550  10.4024  0.44522E+04  0.39167E+04  0.32980E-08  0.38057E+04  0.35778E+04  0.31817E-08  0.34535E+04
   10.5400   8.0250  10.7712  0.35764E+04  0.31556E+04  0.24738E-08  0.30773E+04  0.28872E+04  0.23912E-08  0.27989E+04
   10.5400   7.8870  11.1596  0.28661E+04  0.25370E+04  0.18889E-08  0.24821E+04  0.23253E+04  0.18294E-08  0.22628E+04
   10.5400   7.7410  11.5696  0.22910E+04  0.20346E+04  0.14573E-08  0.19961E+04  0.18680E+04  0.14141E-08  0.18240E+04
   10.5400   7.5870  12.0033  0.18250E+04  0.16262E+04  0.11287E-08  0.15994E+04  0.14957E+04  0.10974E-08  0.14649E+04
   10.5400   7.4250  12.4629  0.14483E+04  0.12950E+04  0.87319E-09  0.12764E+04  0.11933E+04  0.85064E-09  0.11717E+04
   10.5400   7.2540  12.9513  0.11468E+04  0.10289E+04  0.67927E-09  0.10161E+04  0.94986E+03  0.66302E-09  0.93478E+03
   10.5400   7.0740  13.4718  0.90568E+03  0.81533E+03  0.52754E-09  0.80643E+03  0.75399E+03  0.51593E-09  0.74348E+03
   10.5400   6.8840  14.0280  0.71423E+03  0.64508E+03  0.41205E-09  0.63894E+03  0.59757E+03  0.40377E-09  0.59026E+03
   10.5400   6.6840  14.6244  0.56194E+03  0.50918E+03  0.32124E-09  0.50495E+03  0.47247E+03  0.31539E-09  0.46739E+03
   10.5400   6.4720  15.2664  0.44197E+03  0.40180E+03  0.25454E-09  0.39889E+03  0.37346E+03  0.25039E-09  0.36994E+03
   10.5400   6.2490  15.9603  0.34667E+03  0.31621E+03  0.20076E-09  0.31422E+03  0.29441E+03  0.19788E-09  0.29197E+03
   10.5400   6.0140  16.7140  0.27117E+03  0.24821E+03  0.15827E-09  0.24684E+03  0.23150E+03  0.15631E-09  0.22980E+03
   10.5400   5.7660  17.5371  0.21156E+03  0.19436E+03  0.12521E-09  0.19342E+03  0.18160E+03  0.12389E-09  0.18042E+03
   10.5400   5.5040  18.4415  0.16456E+03  0.15179E+03  0.99774E-10  0.15114E+03  0.14210E+03  0.98922E-10  0.14128E+03
   10.5400   5.2280  19.4423  0.12737E+03  0.11800E+03  0.79318E-10  0.11755E+03  0.11070E+03  0.78796E-10  0.11012E+03
   10.5400   4.9370  20.5593  0.98004E+02  0.91239E+02  0.63007E-10  0.90923E+02  0.85788E+02  0.62716E-10  0.85377E+02
   10.5400   4.6300  21.8182  0.74884E+02  0.70096E+02  0.50124E-10  0.69872E+02  0.66073E+02  0.49993E-10  0.65778E+02
   10.5400   4.3060  23.2539  0.56754E+02  0.53452E+02  0.39988E-10  0.53292E+02  0.50525E+02  0.39963E-10  0.50310E+02
   10.5400   3.9640  24.9148  0.42593E+02  0.40396E+02  0.32029E-10  0.40278E+02  0.38302E+02  0.32074E-10  0.38141E+02
   10.5400   3.6040  26.8708  0.31513E+02  0.30124E+02  0.25372E-10  0.30035E+02  0.28661E+02  0.25460E-10  0.28537E+02
   10.5400   3.2240  29.2266  0.22955E+02  0.22140E+02  0.20170E-10  0.22068E+02  0.21144E+02  0.20283E-10  0.21044E+02
   10.5400   2.8230  32.1493  0.16378E+02  0.15951E+02  0.16076E-10  0.15890E+02  0.15293E+02  0.16201E-10  0.15207E+02
   10.5400   2.4000  35.9247  0.11356E+02  0.11171E+02  0.12845E-10  0.11114E+02  0.10749E+02  0.12975E-10  0.10667E+02
   10.5400   1.9550  41.0961  0.75170E+01  0.74598E+01  0.10045E-10  0.73984E+01  0.71894E+01  0.10172E-10  0.71007E+01
   10.5400   1.4840  48.8695  0.46584E+01  0.45653E+01  0.82986E-11  0.44810E+01  0.43421E+01  0.84315E-11  0.42202E+01
   10.5400   9.7050   5.7425  0.19260E+06  0.16787E+06  0.85108E-06  0.12296E+06  0.15202E+06  0.79036E-06  0.10784E+06
   10.5400   9.6590   5.9117  0.15724E+06  0.13713E+06  0.58191E-06  0.10275E+06  0.12425E+06  0.54145E-06  0.90258E+05
   10.5400   9.6100   6.0868  0.12851E+06  0.11210E+06  0.40357E-06  0.85942E+05  0.10160E+06  0.37624E-06  0.75609E+05
   10.5400   9.5590   6.2681  0.10490E+06  0.91511E+05  0.27683E-06  0.71641E+05  0.82971E+05  0.25859E-06  0.63123E+05
   10.5400   9.5050   6.4559  0.85579E+05  0.74660E+05  0.19146E-06  0.59642E+05  0.67714E+05  0.17919E-06  0.52634E+05
   10.5400   9.4480   6.6504  0.69915E+05  0.60977E+05  0.13320E-06  0.49678E+05  0.55311E+05  0.12491E-06  0.43905E+05
   10.5400   9.3880   6.8520  0.57132E+05  0.49812E+05  0.92890E-07  0.41343E+05  0.45187E+05  0.87276E-07  0.36594E+05
   10.5400   9.3240   7.0612  0.46789E+05  0.40773E+05  0.65979E-07  0.34471E+05  0.36987E+05  0.62113E-07  0.30556E+05
   10.5400   9.2570   7.2783  0.38345E+05  0.33395E+05  0.46642E-07  0.28717E+05  0.30292E+05  0.43995E-07  0.25492E+05
   10.5400   9.1870   7.5039  0.31443E+05  0.27361E+05  0.32677E-07  0.23896E+05  0.24815E+05  0.30882E-07  0.21241E+05
   10.5400   9.1120   7.7382  0.25850E+05  0.22479E+05  0.23552E-07  0.19934E+05  0.20385E+05  0.22302E-07  0.17745E+05
   10.5400   9.0340   7.9821  0.21206E+05  0.18433E+05  0.16690E-07  0.16566E+05  0.16716E+05  0.15835E-07  0.14768E+05
   10.5400   8.9510   8.2359  0.17429E+05  0.15145E+05  0.12054E-07  0.13784E+05  0.13735E+05  0.11459E-07  0.12307E+05
   10.5400   8.8630   8.5003  0.14325E+05  0.12448E+05  0.88252E-08  0.11462E+05  0.11291E+05  0.84057E-08  0.10250E+05
   10.5400   8.7710   8.7761  0.11752E+05  0.10215E+05  0.63996E-08  0.95018E+04  0.92685E+04  0.61073E-08  0.85112E+04
   10.5400   8.6740   9.0640  0.96197E+04  0.83675E+04  0.46621E-08  0.78536E+04  0.75958E+04  0.44578E-08  0.70472E+04
   10.5400   8.5720   9.3649  0.78501E+04  0.68362E+04  0.33953E-08  0.64673E+04  0.62102E+04  0.32528E-08  0.58141E+04
   10.5400   8.4630   9.6798  0.64045E+04  0.55861E+04  0.25429E-08  0.53233E+04  0.50793E+04  0.24410E-08  0.47954E+04
   10.5400   8.3490  10.0096  0.51995E+04  0.45438E+04  0.18860E-08  0.43570E+04  0.41361E+04  0.18139E-08  0.39331E+04
   10.5400   8.2290  10.3557  0.42027E+04  0.36812E+04  0.13995E-08  0.35489E+04  0.33552E+04  0.13486E-08  0.32105E+04
   10.5400   8.1020  10.7193  0.33863E+04  0.29741E+04  0.10508E-08  0.28808E+04  0.27146E+04  0.10145E-08  0.26120E+04
   10.5400   7.9680  11.1020  0.27172E+04  0.23935E+04  0.79314E-09  0.23280E+04  0.21882E+04  0.76728E-09  0.21157E+04
   10.5400   7.8270  11.5054  0.21718E+04  0.19190E+04  0.59872E-09  0.18731E+04  0.17573E+04  0.58032E-09  0.17062E+04
   10.5400   7.6780  11.9316  0.17299E+04  0.15336E+04  0.45570E-09  0.15016E+04  0.14068E+04  0.44256E-09  0.13709E+04
   10.5400   7.5210  12.3827  0.13730E+04  0.12213E+04  0.34772E-09  0.11991E+04  0.11223E+04  0.33835E-09  0.10972E+04
   10.5400   7.3560  12.8614  0.10857E+04  0.96895E+03  0.26410E-09  0.95356E+03  0.89203E+03  0.25748E-09  0.87450E+03
   10.5400   7.1810  13.3707  0.85765E+03  0.76797E+03  0.20407E-09  0.75735E+03  0.70825E+03  0.19934E-09  0.69606E+03
   10.5400   6.9970  13.9139  0.67496E+03  0.60647E+03  0.15714E-09  0.59915E+03  0.56030E+03  0.15380E-09  0.55184E+03
   10.5400   6.8020  14.4953  0.53128E+03  0.47892E+03  0.12296E-09  0.47390E+03  0.44322E+03  0.12058E-09  0.43737E+03
   10.5400   6.5980  15.1198  0.41622E+03  0.37643E+03  0.94341E-10  0.37298E+03  0.34895E+03  0.92696E-10  0.34490E+03
   10.5400   6.3810  15.7930  0.32648E+03  0.29624E+03  0.74456E-10  0.29389E+03  0.27508E+03  0.73302E-10  0.27228E+03
   10.5400   6.1530  16.5222  0.25520E+03  0.23235E+03  0.58232E-10  0.23075E+03  0.21612E+03  0.57441E-10  0.21419E+03
   10.5400   5.9130  17.3158  0.19894E+03  0.18175E+03  0.45384E-10  0.18065E+03  0.16934E+03  0.44856E-10  0.16801E+03
   10.5400   5.6590  18.1847  0.15477E+03  0.14194E+03  0.35836E-10  0.14119E+03  0.13249E+03  0.35488E-10  0.13157E+03
   10.5400   5.3920  19.1421  0.11981E+03  0.11032E+03  0.28019E-10  0.10980E+03  0.10318E+03  0.27802E-10  0.10253E+03
   10.5400   5.1090  20.2053  0.92521E+02  0.85578E+02  0.22344E-10  0.85222E+02  0.80205E+02  0.22215E-10  0.79758E+02
   10.5400   4.8120  21.3965  0.70853E+02  0.65860E+02  0.17484E-10  0.65613E+02  0.61866E+02  0.17417E-10  0.61551E+02
   10.5400   4.4980  22.7453  0.53940E+02  0.50421E+02  0.13826E-10  0.50248E+02  0.47484E+02  0.13801E-10  0.47260E+02
   10.5400   4.1670  24.2922  0.40683E+02  0.38272E+02  0.10907E-10  0.38148E+02  0.36144E+02  0.10909E-10  0.35981E+02
   10.5400   3.8180  26.0944  0.30344E+02  0.28751E+02  0.85806E-11  0.28661E+02  0.27237E+02  0.85998E-11  0.27117E+02
   10.5400   3.4490  28.2353  0.22372E+02  0.21369E+02  0.68433E-11  0.21300E+02  0.20313E+02  0.68730E-11  0.20220E+02
   10.5400   3.0610  30.8435  0.16168E+02  0.15576E+02  0.53478E-11  0.15522E+02  0.14858E+02  0.53824E-11  0.14782E+02
   10.5400   2.6510  34.1292  0.11437E+02  0.11109E+02  0.42302E-11  0.11062E+02  0.10628E+02  0.42672E-11  0.10562E+02
   10.5400   2.2190  38.4669  0.78196E+01  0.76343E+01  0.33212E-11  0.75891E+01  0.73087E+01  0.33583E-11  0.72440E+01
   10.5400   1.7630  44.6098  0.50855E+01  0.48661E+01  0.26468E-11  0.48137E+01  0.45962E+01  0.26839E-11  0.45208E+01
   10.5400   9.7300   5.7350  0.18952E+06  0.16505E+06  0.50827E-06  0.11439E+06  0.14936E+06  0.47148E-06  0.10017E+06
   10.5400   9.6850   5.9036  0.15477E+06  0.13481E+06  0.34412E-06  0.95978E+05  0.12204E+06  0.31984E-06  0.84152E+05
   10.5400   9.6380   6.0780  0.12636E+06  0.11005E+06  0.23144E-06  0.80341E+05  0.99641E+05  0.21553E-06  0.70526E+05
   10.5400   9.5890   6.2585  0.10272E+06  0.89485E+05  0.15422E-06  0.66805E+05  0.81059E+05  0.14390E-06  0.58732E+05
   10.5400   9.5360   6.4453  0.83820E+05  0.72999E+05  0.10630E-06  0.55852E+05  0.66136E+05  0.99377E-07  0.49170E+05
   10.5400   9.4810   6.6388  0.68163E+05  0.59365E+05  0.72164E-07  0.46411E+05  0.53799E+05  0.67595E-07  0.40922E+05
   10.5400   9.4220   6.8394  0.55556E+05  0.48375E+05  0.50239E-07  0.38669E+05  0.43847E+05  0.47151E-07  0.34148E+05
   10.5400   9.3610   7.0474  0.45246E+05  0.39381E+05  0.34248E-07  0.32107E+05  0.35696E+05  0.32205E-07  0.28393E+05
   10.5400   9.2960   7.2632  0.36945E+05  0.32134E+05  0.23781E-07  0.26721E+05  0.29125E+05  0.22406E-07  0.23662E+05
   10.5400   9.2270   7.4873  0.30194E+05  0.26247E+05  0.16739E-07  0.22243E+05  0.23789E+05  0.15802E-07  0.19726E+05
   10.5400   9.1550   7.7201  0.24675E+05  0.21437E+05  0.11663E-07  0.18481E+05  0.19428E+05  0.11031E-07  0.16414E+05
   10.5400   9.0790   7.9621  0.20182E+05  0.17525E+05  0.81789E-08  0.15352E+05  0.15881E+05  0.77511E-08  0.13655E+05
   10.5400   8.9980   8.2140  0.16554E+05  0.14366E+05  0.58553E-08  0.12780E+05  0.13017E+05  0.55599E-08  0.11384E+05
   10.5400   8.9140   8.4763  0.13529E+05  0.11739E+05  0.41026E-08  0.10582E+05  0.10638E+05  0.39031E-08  0.94404E+04
   10.5400   8.8240   8.7496  0.11091E+05  0.96225E+04  0.29675E-08  0.87858E+04  0.87216E+04  0.28288E-08  0.78505E+04
   10.5400   8.7300   9.0349  0.90599E+04  0.78637E+04  0.21199E-08  0.72596E+04  0.71300E+04  0.20247E-08  0.64978E+04
   10.5400   8.6310   9.3328  0.73910E+04  0.64192E+04  0.15192E-08  0.59848E+04  0.58231E+04  0.14538E-08  0.53660E+04
   10.5400   8.5260   9.6443  0.60165E+04  0.52320E+04  0.11055E-08  0.49214E+04  0.47497E+04  0.10600E-08  0.44211E+04
   10.5400   8.4150   9.9704  0.48888E+04  0.42578E+04  0.81231E-09  0.40369E+04  0.38689E+04  0.78037E-09  0.36338E+04
   10.5400   8.2980  10.3123  0.39583E+04  0.34542E+04  0.59908E-09  0.32976E+04  0.31421E+04  0.57664E-09  0.29746E+04
   10.5400   8.1750  10.6712  0.31915E+04  0.27914E+04  0.44126E-09  0.26808E+04  0.25424E+04  0.42556E-09  0.24234E+04
   10.5400   8.0450  11.0486  0.25636E+04  0.22482E+04  0.32799E-09  0.21704E+04  0.20506E+04  0.31694E-09  0.19664E+04
   10.5400   7.9080  11.4460  0.20514E+04  0.18042E+04  0.24470E-09  0.17497E+04  0.16482E+04  0.23692E-09  0.15889E+04
   10.5400   7.7640  11.8654  0.16332E+04  0.14408E+04  0.18194E-09  0.14028E+04  0.13185E+04  0.17649E-09  0.12768E+04
   10.5400   7.6120  12.3088  0.12961E+04  0.11471E+04  0.13617E-09  0.11206E+04  0.10515E+04  0.13235E-09  0.10223E+04
   10.5400   7.4510  12.7786  0.10260E+04  0.91112E+03  0.10346E-09  0.89280E+03  0.83664E+03  0.10075E-09  0.81630E+03
   10.5400   7.2820  13.2777  0.80866E+03  0.72056E+03  0.77980E-10  0.70790E+03  0.66283E+03  0.76087E-10  0.64868E+03
   10.5400   7.1030  13.8092  0.63680E+03  0.56928E+03  0.59694E-10  0.56058E+03  0.52457E+03  0.58359E-10  0.51477E+03
   10.5400   6.9140  14.3771  0.50005E+03  0.44857E+03  0.45991E-10  0.44260E+03  0.41407E+03  0.45051E-10  0.40730E+03
   10.5400   6.7150  14.9857  0.39191E+03  0.35271E+03  0.35413E-10  0.34863E+03  0.32614E+03  0.34757E-10  0.32147E+03
   10.5400   6.5060  15.6404  0.30619E+03  0.27645E+03  0.27022E-10  0.27366E+03  0.25604E+03  0.26572E-10  0.25282E+03
   10.5400   6.2840  16.3477  0.23936E+03  0.21683E+03  0.21134E-10  0.21493E+03  0.20116E+03  0.20823E-10  0.19895E+03
   10.5400   6.0510  17.1153  0.18637E+03  0.16940E+03  0.16321E-10  0.16811E+03  0.15742E+03  0.16113E-10  0.15590E+03
   10.5400   5.8050  17.9528  0.14483E+03  0.13211E+03  0.12681E-10  0.13123E+03  0.12298E+03  0.12543E-10  0.12194E+03
   10.5400   5.5460  18.8722  0.11213E+03  0.10267E+03  0.98073E-11  0.10207E+03  0.95746E+02  0.97202E-11  0.95029E+02
   10.5400   5.2720  19.8886  0.86592E+02  0.79614E+02  0.76851E-11  0.79208E+02  0.74392E+02  0.76319E-11  0.73897E+02
   10.5400   4.9830  21.0214  0.66546E+02  0.61468E+02  0.60335E-11  0.61190E+02  0.57559E+02  0.60037E-11  0.57216E+02
   10.5400   4.6790  22.2963  0.50758E+02  0.47125E+02  0.46837E-11  0.46934E+02  0.44231E+02  0.46698E-11  0.43991E+02
   10.5400   4.3570  23.7475  0.38532E+02  0.35983E+02  0.37118E-11  0.35850E+02  0.33861E+02  0.37083E-11  0.33691E+02
   10.5400   4.0190  25.4226  0.28892E+02  0.27157E+02  0.28706E-11  0.27063E+02  0.25628E+02  0.28737E-11  0.25505E+02
   10.5400   3.6610  27.3897  0.21485E+02  0.20345E+02  0.22709E-11  0.20276E+02  0.19259E+02  0.22780E-11  0.19168E+02
   10.5400   3.2840  29.7506  0.15730E+02  0.15010E+02  0.17786E-11  0.14959E+02  0.14254E+02  0.17879E-11  0.14184E+02
   10.5400   2.8870  32.6654  0.11285E+02  0.10844E+02  0.13754E-11  0.10803E+02  0.10324E+02  0.13857E-11  0.10267E+02
   10.5400   2.4680  36.4058  0.78924E+01  0.76073E+01  0.10659E-11  0.75708E+01  0.72432E+01  0.10763E-11  0.71920E+01
   10.5400   2.0250  41.4784  0.53300E+01  0.50206E+01  0.84873E-12  0.49837E+01  0.47176E+01  0.85922E-12  0.46650E+01
